,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
Number,NumberAssigned,NationalCode,AreaCode,Networkcode,SubscriberNumber,Golden,GW,SubscriberName
254207901264,,254,20,790,1264,,,
254207901265,,254,20,790,1265,,,
254207901266,,254,20,790,1266,,,
254207901267,,254,20,790,1267,,,
254207901268,,254,20,790,1268,,,
254207901269,,254,20,790,1269,,,
254207901270,,254,20,790,1270,,,
254207901271,,254,20,790,1271,,,
254207901272,,254,20,790,1272,,,
254207901273,,254,20,790,1273,,,
254207901274,,254,20,790,1274,,,
254207901275,,254,20,790,1275,,,
254207901276,,254,20,790,1276,,,
254207901277,,254,20,790,1277,,,
254207901278,,254,20,790,1278,,,
254207901279,,254,20,790,1279,,,
254207901280,,254,20,790,1280,,,
254207901281,,254,20,790,1281,,,
254207901282,,254,20,790,1282,,,
254207901283,,254,20,790,1283,,,
254207901284,,254,20,790,1284,,,
254207901285,,254,20,790,1285,,,
254207901286,,254,20,790,1286,,,
254207901287,,254,20,790,1287,,,
254207901288,,254,20,790,1288,,,
254207901289,,254,20,790,1289,,,
254207901290,,254,20,790,1290,,,
254207901291,,254,20,790,1291,,,
254207901292,,254,20,790,1292,,,
254207901293,,254,20,790,1293,,,
254207901294,,254,20,790,1294,,,
254207901295,,254,20,790,1295,,,
254207901296,,254,20,790,1296,,,
254207901297,,254,20,790,1297,,,
254207901298,,254,20,790,1298,,,
254207901299,,254,20,790,1299,,,
254207901300,,254,20,790,1300,,,
254207901301,,254,20,790,1301,,,
254207901302,,254,20,790,1302,,,
254207901303,,254,20,790,1303,,,
254207901304,,254,20,790,1304,,,
254207901305,,254,20,790,1305,,,
254207901306,,254,20,790,1306,,,
254207901307,,254,20,790,1307,,,
254207901308,,254,20,790,1308,,,
254207901309,,254,20,790,1309,,,
254207901310,,254,20,790,1310,,,
254207901311,,254,20,790,1311,,,
254207901312,,254,20,790,1312,,,
254207901313,,254,20,790,1313,,,
254207901314,,254,20,790,1314,,,
254207901315,,254,20,790,1315,,,
254207901316,,254,20,790,1316,,,
254207901317,,254,20,790,1317,,,
254207901318,,254,20,790,1318,,,
254207901319,,254,20,790,1319,,,
254207901320,,254,20,790,1320,,,
254207901321,,254,20,790,1321,,,
254207901322,,254,20,790,1322,,,
254207901323,,254,20,790,1323,,,
254207901324,,254,20,790,1324,,,
254207901325,,254,20,790,1325,,,
254207901326,,254,20,790,1326,,,
254207901327,,254,20,790,1327,,,
254207901328,,254,20,790,1328,,,
254207901329,,254,20,790,1329,,,
254207901330,,254,20,790,1330,,,
254207901331,,254,20,790,1331,,,
254207901332,,254,20,790,1332,,,
254207901333,,254,20,790,1333,,,
254207901334,,254,20,790,1334,,,
254207901335,,254,20,790,1335,,,
254207901336,,254,20,790,1336,,,
254207901337,,254,20,790,1337,,,
254207901338,,254,20,790,1338,,,
254207901339,,254,20,790,1339,,,
254207901340,,254,20,790,1340,,,
254207901341,,254,20,790,1341,,,
254207901342,,254,20,790,1342,,,
254207901343,,254,20,790,1343,,,
254207901344,,254,20,790,1344,,,
254207901345,,254,20,790,1345,,,
254207901346,,254,20,790,1346,,,
254207901347,,254,20,790,1347,,,
254207901348,,254,20,790,1348,,,
254207901349,,254,20,790,1349,,,
254207901350,,254,20,790,1350,,,
254207901351,,254,20,790,1351,,,
254207901352,,254,20,790,1352,,,
254207901353,,254,20,790,1353,,,
254207901354,,254,20,790,1354,,,
254207901355,,254,20,790,1355,,,
254207901356,,254,20,790,1356,,,
254207901357,,254,20,790,1357,,,
254207901358,,254,20,790,1358,,,
254207901359,,254,20,790,1359,,,
254207901360,,254,20,790,1360,,,
254207901361,,254,20,790,1361,,,
254207901362,,254,20,790,1362,,,
254207901363,,254,20,790,1363,,,
254207901364,,254,20,790,1364,,,
254207901365,,254,20,790,1365,,,
254207901366,,254,20,790,1366,,,
254207901367,,254,20,790,1367,,,
254207901368,,254,20,790,1368,,,
254207901369,,254,20,790,1369,,,
254207901370,,254,20,790,1370,,,
254207901371,,254,20,790,1371,,,
254207901372,,254,20,790,1372,,,
254207901373,,254,20,790,1373,,,
254207901374,,254,20,790,1374,,,
254207901375,,254,20,790,1375,,,
254207901376,,254,20,790,1376,,,
254207901377,,254,20,790,1377,,,
254207901378,,254,20,790,1378,,,
254207901379,,254,20,790,1379,,,
254207901380,,254,20,790,1380,,,
254207901381,,254,20,790,1381,,,
254207901382,,254,20,790,1382,,,
254207901383,,254,20,790,1383,,,
254207901384,,254,20,790,1384,,,
254207901385,,254,20,790,1385,,,
254207901386,,254,20,790,1386,,,
254207901387,,254,20,790,1387,,,
254207901388,,254,20,790,1388,,,
254207901389,,254,20,790,1389,,,
254207901390,,254,20,790,1390,,,
254207901391,,254,20,790,1391,,,
254207901392,,254,20,790,1392,,,
254207901393,,254,20,790,1393,,,
254207901394,,254,20,790,1394,,,
254207901395,,254,20,790,1395,,,
254207901396,,254,20,790,1396,,,
254207901397,,254,20,790,1397,,,
254207901398,,254,20,790,1398,,,
254207901399,,254,20,790,1399,,,
254207901400,,254,20,790,1400,,,
254207901401,,254,20,790,1401,,,
254207901402,,254,20,790,1402,,,
254207901403,,254,20,790,1403,,,
254207901404,,254,20,790,1404,,,
254207901405,,254,20,790,1405,,,
254207901406,,254,20,790,1406,,,
254207901407,,254,20,790,1407,,,
254207901408,,254,20,790,1408,,,
254207901409,,254,20,790,1409,,,
254207901410,,254,20,790,1410,,,
254207901411,,254,20,790,1411,,,
254207901412,,254,20,790,1412,,,
254207901413,,254,20,790,1413,,,
254207901414,,254,20,790,1414,,,
254207901415,,254,20,790,1415,,,
254207901416,,254,20,790,1416,,,
254207901417,,254,20,790,1417,,,
254207901418,,254,20,790,1418,,,
254207901419,,254,20,790,1419,,,
254207901420,,254,20,790,1420,,,
254207901421,,254,20,790,1421,,,
254207901422,,254,20,790,1422,,,
254207901423,,254,20,790,1423,,,
254207901424,,254,20,790,1424,,,
254207901425,,254,20,790,1425,,,
254207901426,,254,20,790,1426,,,
254207901427,,254,20,790,1427,,,
254207901428,,254,20,790,1428,,,
254207901429,,254,20,790,1429,,,
254207901430,,254,20,790,1430,,,
254207901431,,254,20,790,1431,,,
254207901432,,254,20,790,1432,,,
254207901433,,254,20,790,1433,,,
254207901434,,254,20,790,1434,,,
254207901435,,254,20,790,1435,,,
254207901436,,254,20,790,1436,,,
254207901437,,254,20,790,1437,,,
254207901438,,254,20,790,1438,,,
254207901439,,254,20,790,1439,,,
254207901440,,254,20,790,1440,,,
254207901441,,254,20,790,1441,,,
254207901442,,254,20,790,1442,,,
254207901443,,254,20,790,1443,,,
254207901444,,254,20,790,1444,,,
254207901445,,254,20,790,1445,,,
254207901446,,254,20,790,1446,,,
254207901447,,254,20,790,1447,,,
254207901448,,254,20,790,1448,,,
254207901449,,254,20,790,1449,,,
254207901450,,254,20,790,1450,,,
254207901451,,254,20,790,1451,,,
254207901452,,254,20,790,1452,,,
254207901453,,254,20,790,1453,,,
254207901454,,254,20,790,1454,,,
254207901455,,254,20,790,1455,,,
254207901456,,254,20,790,1456,,,
254207901457,,254,20,790,1457,,,
254207901458,,254,20,790,1458,,,
254207901459,,254,20,790,1459,,,
254207901460,,254,20,790,1460,,,
254207901461,,254,20,790,1461,,,
254207901462,,254,20,790,1462,,,
254207901463,,254,20,790,1463,,,
254207901464,,254,20,790,1464,,,
254207901465,,254,20,790,1465,,,
254207901466,,254,20,790,1466,,,
254207901467,,254,20,790,1467,,,
254207901468,,254,20,790,1468,,,
254207901469,,254,20,790,1469,,,
254207901470,,254,20,790,1470,,,
254207901471,,254,20,790,1471,,,
254207901472,,254,20,790,1472,,,
254207901473,,254,20,790,1473,,,
254207901474,,254,20,790,1474,,,
254207901475,,254,20,790,1475,,,
254207901476,,254,20,790,1476,,,
254207901477,,254,20,790,1477,,,
254207901478,,254,20,790,1478,,,
254207901479,,254,20,790,1479,,,
254207901480,,254,20,790,1480,,,
254207901481,,254,20,790,1481,,,
254207901482,,254,20,790,1482,,,
254207901483,,254,20,790,1483,,,
254207901484,,254,20,790,1484,,,
254207901485,,254,20,790,1485,,,
254207901486,,254,20,790,1486,,,
254207901487,,254,20,790,1487,,,
254207901488,,254,20,790,1488,,,
254207901489,,254,20,790,1489,,,
254207901490,,254,20,790,1490,,,
254207901491,,254,20,790,1491,,,
254207901492,,254,20,790,1492,,,
254207901493,,254,20,790,1493,,,
254207901494,,254,20,790,1494,,,
254207901495,,254,20,790,1495,,,
254207901496,,254,20,790,1496,,,
254207901497,,254,20,790,1497,,,
254207901498,,254,20,790,1498,,,
254207901499,,254,20,790,1499,,,
254207901500,,254,20,790,1500,,,
254207901501,,254,20,790,1501,,,
254207901502,,254,20,790,1502,,,
254207901503,,254,20,790,1503,,,
254207901504,,254,20,790,1504,,,
254207901505,,254,20,790,1505,,,
254207901506,,254,20,790,1506,,,
254207901507,,254,20,790,1507,,,
254207901508,,254,20,790,1508,,,
254207901509,,254,20,790,1509,,,
254207901510,,254,20,790,1510,,,
254207901511,,254,20,790,1511,,,
254207901512,,254,20,790,1512,,,
254207901513,,254,20,790,1513,,,
254207901514,,254,20,790,1514,,,
254207901515,,254,20,790,1515,,,
254207901516,,254,20,790,1516,,,
254207901517,,254,20,790,1517,,,
254207901518,,254,20,790,1518,,,
254207901519,,254,20,790,1519,,,
254207901520,,254,20,790,1520,,,
254207901521,,254,20,790,1521,,,
254207901522,,254,20,790,1522,,,
254207901523,,254,20,790,1523,,,
254207901524,,254,20,790,1524,,,
254207901525,,254,20,790,1525,,,
254207901526,,254,20,790,1526,,,
254207901527,,254,20,790,1527,,,
254207901528,,254,20,790,1528,,,
254207901529,,254,20,790,1529,,,
254207901530,,254,20,790,1530,,,
254207901531,,254,20,790,1531,,,
254207901532,,254,20,790,1532,,,
254207901533,,254,20,790,1533,,,
254207901534,,254,20,790,1534,,,
254207901535,,254,20,790,1535,,,
254207901536,,254,20,790,1536,,,
254207901537,,254,20,790,1537,,,
254207901538,,254,20,790,1538,,,
254207901539,,254,20,790,1539,,,
254207901540,,254,20,790,1540,,,
254207901541,,254,20,790,1541,,,
254207901542,,254,20,790,1542,,,
254207901543,,254,20,790,1543,,,
254207901544,,254,20,790,1544,,,
254207901545,,254,20,790,1545,,,
254207901546,,254,20,790,1546,,,
254207901547,,254,20,790,1547,,,
254207901548,,254,20,790,1548,,,
254207901549,,254,20,790,1549,,,
254207901550,,254,20,790,1550,,,
254207901551,,254,20,790,1551,,,
254207901552,,254,20,790,1552,,,
254207901553,,254,20,790,1553,,,
254207901555,,254,20,790,1555,,,
254207901556,,254,20,790,1556,,,
254207901557,,254,20,790,1557,,,
254207901558,,254,20,790,1558,,,
254207901559,,254,20,790,1559,,,
254207901560,,254,20,790,1560,,,
254207901561,,254,20,790,1561,,,
254207901562,,254,20,790,1562,,,
254207901563,,254,20,790,1563,,,
254207901564,,254,20,790,1564,,,
254207901565,,254,20,790,1565,,,
254207901566,,254,20,790,1566,,,
254207901567,,254,20,790,1567,,,
254207901568,,254,20,790,1568,,,
254207901569,,254,20,790,1569,,,
254207901570,,254,20,790,1570,,,
254207901571,,254,20,790,1571,,,
254207901572,,254,20,790,1572,,,
254207901573,,254,20,790,1573,,,
254207901574,,254,20,790,1574,,,
254207901575,,254,20,790,1575,,,
254207901576,,254,20,790,1576,,,
254207901577,,254,20,790,1577,,,
254207901578,,254,20,790,1578,,,
254207901579,,254,20,790,1579,,,
254207901580,,254,20,790,1580,,,
254207901581,,254,20,790,1581,,,
254207901582,,254,20,790,1582,,,
254207901583,,254,20,790,1583,,,
254207901584,,254,20,790,1584,,,
254207901585,,254,20,790,1585,,,
254207901586,,254,20,790,1586,,,
254207901587,,254,20,790,1587,,,
254207901588,,254,20,790,1588,,,
254207901589,,254,20,790,1589,,,
254207901590,,254,20,790,1590,,,
254207901591,,254,20,790,1591,,,
254207901592,,254,20,790,1592,,,
254207901593,,254,20,790,1593,,,
254207901594,,254,20,790,1594,,,
254207901595,,254,20,790,1595,,,
254207901596,,254,20,790,1596,,,
254207901597,,254,20,790,1597,,,
254207901598,,254,20,790,1598,,,
254207901599,,254,20,790,1599,,,
254207901600,,254,20,790,1600,,,
254207901601,,254,20,790,1601,,,
254207901602,,254,20,790,1602,,,
254207901603,,254,20,790,1603,,,
254207901604,,254,20,790,1604,,,
254207901605,,254,20,790,1605,,,
254207901606,,254,20,790,1606,,,
254207901607,,254,20,790,1607,,,
254207901608,,254,20,790,1608,,,
254207901609,,254,20,790,1609,,,
254207901610,,254,20,790,1610,,,
254207901611,,254,20,790,1611,,,
254207901612,,254,20,790,1612,,,
254207901613,,254,20,790,1613,,,
254207901614,,254,20,790,1614,,,
254207901615,,254,20,790,1615,,,
254207901616,,254,20,790,1616,,,
254207901617,,254,20,790,1617,,,
254207901618,,254,20,790,1618,,,
254207901619,,254,20,790,1619,,,
254207901620,,254,20,790,1620,,,
254207901621,,254,20,790,1621,,,
254207901622,,254,20,790,1622,,,
254207901623,,254,20,790,1623,,,
254207901624,,254,20,790,1624,,,
254207901625,,254,20,790,1625,,,
254207901626,,254,20,790,1626,,,
254207901627,,254,20,790,1627,,,
254207901628,,254,20,790,1628,,,
254207901629,,254,20,790,1629,,,
254207901630,,254,20,790,1630,,,
254207901631,,254,20,790,1631,,,
254207901632,,254,20,790,1632,,,
254207901633,,254,20,790,1633,,,
254207901634,,254,20,790,1634,,,
254207901635,,254,20,790,1635,,,
254207901636,,254,20,790,1636,,,
254207901637,,254,20,790,1637,,,
254207901638,,254,20,790,1638,,,
254207901639,,254,20,790,1639,,,
254207901640,,254,20,790,1640,,,
254207901641,,254,20,790,1641,,,
254207901642,,254,20,790,1642,,,
254207901643,,254,20,790,1643,,,
254207901644,,254,20,790,1644,,,
254207901645,,254,20,790,1645,,,
254207901646,,254,20,790,1646,,,
254207901647,,254,20,790,1647,,,
254207901648,,254,20,790,1648,,,
254207901649,,254,20,790,1649,,,
254207901650,,254,20,790,1650,,,
254207901651,,254,20,790,1651,,,
254207901652,,254,20,790,1652,,,
254207901653,,254,20,790,1653,,,
254207901654,,254,20,790,1654,,,
254207901655,,254,20,790,1655,,,
254207901656,,254,20,790,1656,,,
254207901657,,254,20,790,1657,,,
254207901658,,254,20,790,1658,,,
254207901659,,254,20,790,1659,,,
254207901660,,254,20,790,1660,,,
254207901661,,254,20,790,1661,,,
254207901662,,254,20,790,1662,,,
254207901663,,254,20,790,1663,,,
254207901664,,254,20,790,1664,,,
254207901665,,254,20,790,1665,,,
254207901666,,254,20,790,1666,,,
254207901667,,254,20,790,1667,,,
254207901668,,254,20,790,1668,,,
254207901669,,254,20,790,1669,,,
254207901670,,254,20,790,1670,,,
254207901671,,254,20,790,1671,,,
254207901672,,254,20,790,1672,,,
254207901673,,254,20,790,1673,,,
254207901674,,254,20,790,1674,,,
254207901675,,254,20,790,1675,,,
254207901676,,254,20,790,1676,,,
254207901677,,254,20,790,1677,,,
254207901678,,254,20,790,1678,,,
254207901679,,254,20,790,1679,,,
254207901680,,254,20,790,1680,,,
254207901681,,254,20,790,1681,,,
254207901682,,254,20,790,1682,,,
254207901683,,254,20,790,1683,,,
254207901684,,254,20,790,1684,,,
254207901685,,254,20,790,1685,,,
254207901686,,254,20,790,1686,,,
254207901687,,254,20,790,1687,,,
254207901688,,254,20,790,1688,,,
254207901689,,254,20,790,1689,,,
254207901690,,254,20,790,1690,,,
254207901691,,254,20,790,1691,,,
254207901692,,254,20,790,1692,,,
254207901693,,254,20,790,1693,,,
254207901694,,254,20,790,1694,,,
254207901695,,254,20,790,1695,,,
254207901696,,254,20,790,1696,,,
254207901697,,254,20,790,1697,,,
254207901698,,254,20,790,1698,,,
254207901699,,254,20,790,1699,,,
254207901700,,254,20,790,1700,,,
254207901701,,254,20,790,1701,,,
254207901702,,254,20,790,1702,,,
254207901703,,254,20,790,1703,,,
254207901704,,254,20,790,1704,,,
254207901705,,254,20,790,1705,,,
254207901706,,254,20,790,1706,,,
254207901707,,254,20,790,1707,,,
254207901708,,254,20,790,1708,,,
254207901709,,254,20,790,1709,,,
254207901710,,254,20,790,1710,,,
254207901711,,254,20,790,1711,,,
254207901712,,254,20,790,1712,,,
254207901713,,254,20,790,1713,,,
254207901714,,254,20,790,1714,,,
254207901715,,254,20,790,1715,,,
254207901716,,254,20,790,1716,,,
254207901717,,254,20,790,1717,,,
254207901718,,254,20,790,1718,,,
254207901719,,254,20,790,1719,,,
254207901720,,254,20,790,1720,,,
254207901721,,254,20,790,1721,,,
254207901722,,254,20,790,1722,,,
254207901723,,254,20,790,1723,,,
254207901724,,254,20,790,1724,,,
254207901725,,254,20,790,1725,,,
254207901726,,254,20,790,1726,,,
254207901727,,254,20,790,1727,,,
254207901728,,254,20,790,1728,,,
254207901729,,254,20,790,1729,,,
254207901730,,254,20,790,1730,,,
254207901731,,254,20,790,1731,,,
254207901732,,254,20,790,1732,,,
254207901733,,254,20,790,1733,,,
254207901734,,254,20,790,1734,,,
254207901735,,254,20,790,1735,,,
254207901736,,254,20,790,1736,,,
254207901737,,254,20,790,1737,,,
254207901738,,254,20,790,1738,,,
254207901739,,254,20,790,1739,,,
254207901740,,254,20,790,1740,,,
254207901741,,254,20,790,1741,,,
254207901742,,254,20,790,1742,,,
254207901743,,254,20,790,1743,,,
254207901744,,254,20,790,1744,,,
254207901745,,254,20,790,1745,,,
254207901746,,254,20,790,1746,,,
254207901747,,254,20,790,1747,,,
254207901748,,254,20,790,1748,,,
254207901749,,254,20,790,1749,,,
254207901750,,254,20,790,1750,,,
254207901751,,254,20,790,1751,,,
254207901752,,254,20,790,1752,,,
254207901753,,254,20,790,1753,,,
254207901754,,254,20,790,1754,,,
254207901755,,254,20,790,1755,,,
254207901756,,254,20,790,1756,,,
254207901757,,254,20,790,1757,,,
254207901758,,254,20,790,1758,,,
254207901759,,254,20,790,1759,,,
254207901760,,254,20,790,1760,,,
254207901761,,254,20,790,1761,,,
254207901762,,254,20,790,1762,,,
254207901763,,254,20,790,1763,,,
254207901764,,254,20,790,1764,,,
254207901765,,254,20,790,1765,,,
254207901766,,254,20,790,1766,,,
254207901767,,254,20,790,1767,,,
254207901768,,254,20,790,1768,,,
254207901769,,254,20,790,1769,,,
254207901770,,254,20,790,1770,,,
254207901771,,254,20,790,1771,,,
254207901772,,254,20,790,1772,,,
254207901773,,254,20,790,1773,,,
254207901774,,254,20,790,1774,,,
254207901775,,254,20,790,1775,,,
254207901776,,254,20,790,1776,,,
254207901777,,254,20,790,1777,,,
254207901778,,254,20,790,1778,,,
254207901779,,254,20,790,1779,,,
254207901780,,254,20,790,1780,,,
254207901781,,254,20,790,1781,,,
254207901782,,254,20,790,1782,,,
254207901783,,254,20,790,1783,,,
254207901784,,254,20,790,1784,,,
254207901785,,254,20,790,1785,,,
254207901786,,254,20,790,1786,,,
254207901787,,254,20,790,1787,,,
254207901788,,254,20,790,1788,,,
254207901789,,254,20,790,1789,,,
254207901790,,254,20,790,1790,,,
254207901791,,254,20,790,1791,,,
254207901792,,254,20,790,1792,,,
254207901793,,254,20,790,1793,,,
254207901794,,254,20,790,1794,,,
254207901795,,254,20,790,1795,,,
254207901796,,254,20,790,1796,,,
254207901797,,254,20,790,1797,,,
254207901798,,254,20,790,1798,,,
254207901799,,254,20,790,1799,,,
254207901800,,254,20,790,1800,,,
254207901801,,254,20,790,1801,,,
254207901802,,254,20,790,1802,,,
254207901803,,254,20,790,1803,,,
254207901804,,254,20,790,1804,,,
254207901805,,254,20,790,1805,,,
254207901806,,254,20,790,1806,,,
254207901807,,254,20,790,1807,,,
254207901808,,254,20,790,1808,,,
254207901809,,254,20,790,1809,,,
254207901810,,254,20,790,1810,,,
254207901811,,254,20,790,1811,,,
254207901812,,254,20,790,1812,,,
254207901813,,254,20,790,1813,,,
254207901814,,254,20,790,1814,,,
254207901815,,254,20,790,1815,,,
254207901816,,254,20,790,1816,,,
254207901817,,254,20,790,1817,,,
254207901818,,254,20,790,1818,,,
254207901819,,254,20,790,1819,,,
254207901820,,254,20,790,1820,,,
254207901821,,254,20,790,1821,,,
254207901822,,254,20,790,1822,,,
254207901823,,254,20,790,1823,,,
254207901824,,254,20,790,1824,,,
254207901825,,254,20,790,1825,,,
254207901826,,254,20,790,1826,,,
254207901827,,254,20,790,1827,,,
254207901828,,254,20,790,1828,,,
254207901829,,254,20,790,1829,,,
254207901830,,254,20,790,1830,,,
254207901831,,254,20,790,1831,,,
254207901832,,254,20,790,1832,,,
254207901833,,254,20,790,1833,,,
254207901834,,254,20,790,1834,,,
254207901835,,254,20,790,1835,,,
254207901836,,254,20,790,1836,,,
254207901837,,254,20,790,1837,,,
254207901838,,254,20,790,1838,,,
254207901839,,254,20,790,1839,,,
254207901840,,254,20,790,1840,,,
254207901841,,254,20,790,1841,,,
254207901842,,254,20,790,1842,,,
254207901843,,254,20,790,1843,,,
254207901844,,254,20,790,1844,,,
254207901845,,254,20,790,1845,,,
254207901846,,254,20,790,1846,,,
254207901847,,254,20,790,1847,,,
254207901848,,254,20,790,1848,,,
254207901849,,254,20,790,1849,,,
254207901850,,254,20,790,1850,,,
254207901851,,254,20,790,1851,,,
254207901852,,254,20,790,1852,,,
254207901853,,254,20,790,1853,,,
254207901854,,254,20,790,1854,,,
254207901855,,254,20,790,1855,,,
254207901856,,254,20,790,1856,,,
254207901857,,254,20,790,1857,,,
254207901858,,254,20,790,1858,,,
254207901859,,254,20,790,1859,,,
254207901860,,254,20,790,1860,,,
254207901861,,254,20,790,1861,,,
254207901862,,254,20,790,1862,,,
254207901863,,254,20,790,1863,,,
254207901864,,254,20,790,1864,,,
254207901865,,254,20,790,1865,,,
254207901866,,254,20,790,1866,,,
254207901867,,254,20,790,1867,,,
254207901868,,254,20,790,1868,,,
254207901869,,254,20,790,1869,,,
254207901870,,254,20,790,1870,,,
254207901871,,254,20,790,1871,,,
254207901872,,254,20,790,1872,,,
254207901873,,254,20,790,1873,,,
254207901874,,254,20,790,1874,,,
254207901875,,254,20,790,1875,,,
254207901876,,254,20,790,1876,,,
254207901877,,254,20,790,1877,,,
254207901878,,254,20,790,1878,,,
254207901879,,254,20,790,1879,,,
254207901880,,254,20,790,1880,,,
254207901881,,254,20,790,1881,,,
254207901882,,254,20,790,1882,,,
254207901883,,254,20,790,1883,,,
254207901884,,254,20,790,1884,,,
254207901885,,254,20,790,1885,,,
254207901886,,254,20,790,1886,,,
254207901887,,254,20,790,1887,,,
254207901888,,254,20,790,1888,,,
254207901889,,254,20,790,1889,,,
254207901890,,254,20,790,1890,,,
254207901891,,254,20,790,1891,,,
254207901892,,254,20,790,1892,,,
254207901893,,254,20,790,1893,,,
254207901894,,254,20,790,1894,,,
254207901895,,254,20,790,1895,,,
254207901896,,254,20,790,1896,,,
254207901897,,254,20,790,1897,,,
254207901898,,254,20,790,1898,,,
254207901899,,254,20,790,1899,,,
254207901900,,254,20,790,1900,,,
254207901901,,254,20,790,1901,,,
254207901902,,254,20,790,1902,,,
254207901903,,254,20,790,1903,,,
254207901904,,254,20,790,1904,,,
254207901905,,254,20,790,1905,,,
254207901906,,254,20,790,1906,,,
254207901907,,254,20,790,1907,,,
254207901908,,254,20,790,1908,,,
254207901909,,254,20,790,1909,,,
254207901910,,254,20,790,1910,,,
254207901911,,254,20,790,1911,,,
254207901912,,254,20,790,1912,,,
254207901913,,254,20,790,1913,,,
254207901914,,254,20,790,1914,,,
254207901915,,254,20,790,1915,,,
254207901916,,254,20,790,1916,,,
254207901917,,254,20,790,1917,,,
254207901918,,254,20,790,1918,,,
254207901919,,254,20,790,1919,,,
254207901920,,254,20,790,1920,,,
254207901921,,254,20,790,1921,,,
254207901922,,254,20,790,1922,,,
254207901923,,254,20,790,1923,,,
254207901924,,254,20,790,1924,,,
254207901925,,254,20,790,1925,,,
254207901926,,254,20,790,1926,,,
254207901927,,254,20,790,1927,,,
254207901928,,254,20,790,1928,,,
254207901929,,254,20,790,1929,,,
254207901930,,254,20,790,1930,,,
254207901931,,254,20,790,1931,,,
254207901932,,254,20,790,1932,,,
254207901933,,254,20,790,1933,,,
254207901934,,254,20,790,1934,,,
254207901935,,254,20,790,1935,,,
254207901936,,254,20,790,1936,,,
254207901937,,254,20,790,1937,,,
254207901938,,254,20,790,1938,,,
254207901939,,254,20,790,1939,,,
254207901940,,254,20,790,1940,,,
254207901941,,254,20,790,1941,,,
254207901942,,254,20,790,1942,,,
254207901943,,254,20,790,1943,,,
254207901944,,254,20,790,1944,,,
254207901945,,254,20,790,1945,,,
254207901946,,254,20,790,1946,,,
254207901947,,254,20,790,1947,,,
254207901948,,254,20,790,1948,,,
254207901949,,254,20,790,1949,,,
254207901955,No,254,20,790,1955,,LS02,
254207901973,No,254,20,790,1973,,LS02,
254207901975,,254,20,790,1975,,LS02,
254207901980,,254,20,790,1980,,,
254207901982,,254,20,790,1982,,,
254207901985,,254,20,790,1985,,,
254207901988,,254,20,790,1988,,,
254207901990,,254,20,790,1990,,,
254207901991,,254,20,790,1991,,,
254207901992,,254,20,790,1992,,,
254207901993,,254,20,790,1993,,,
254207901994,,254,20,790,1994,,,
254207901995,,254,20,790,1995,,,
254207902005,No,254,20,790,2005,,,
254207902008,No,254,20,790,2008,No,,
254207902009,No,254,20,790,2009,No,,
254207902028,,254,20,790,2028,,,
254207902029,No,254,20,790,2029,,,
254207902032,No,254,20,790,2032,No,,
254207902035,No,254,20,790,2035,No,,
254207902036,,254,20,790,2036,,,
254207902037,,254,20,790,2037,,,
254207902038,No,254,20,790,2038,No,,Kings Venture
254207902040,,254,20,790,2040,,,
254207902041,No,254,20,790,2041,,,
254207902042,,254,20,790,2042,,,
254207902043,,254,20,790,2043,,,
254207902044,,254,20,790,2044,,,
254207902045,No,254,20,790,2045,No,,
254207902046,,254,20,790,2046,,,
254207902048,No,254,20,790,2048,,,
254207902049,,254,20,790,2049,,,
254207902051,,254,20,790,2051,,,
254207902052,,254,20,790,2052,,,
254207902053,,254,20,790,2053,,,
254207902054,,254,20,790,2054,,,
254207902055,No,254,20,790,2055,,,
254207902056,,254,20,790,2056,,,
254207902057,,254,20,790,2057,,,
254207902058,,254,20,790,2058,,,
254207902059,No,254,20,790,2059,,,
254207902060,,254,20,790,2060,,,
254207902061,No,254,20,790,2061,,,
254207902062,,254,20,790,2062,,,
254207902063,,254,20,790,2063,,,
254207902064,NO,254,20,790,2064,,,
254207902065,,254,20,790,2065,,,
254207902066,,254,20,790,2066,,,
254207902067,,254,20,790,2067,,,
254207902068,,254,20,790,2068,,,
254207902069,,254,20,790,2069,,,
254207902070,No,254,20,790,2070,,,
254207902071,,254,20,790,2071,,,
254207902072,,254,20,790,2072,,,
254207902073,,254,20,790,2073,,,
254207902074,,254,20,790,2074,,,
254207902075,,254,20,790,2075,,,
254207902076,No,254,20,790,2076,,,
254207902077,,254,20,790,2077,,,
254207902078,,254,20,790,2078,,,
254207902079,,254,20,790,2079,,,
254207902080,,254,20,790,2080,,,
254207902081,No,254,20,790,2081,,,
254207902082,,254,20,790,2082,,,
254207902083,,254,20,790,2083,,,
254207902084,,254,20,790,2084,,,
254207902085,,254,20,790,2085,,,
254207902086,,254,20,790,2086,,,
254207902087,,254,20,790,2087,,,
254207902088,,254,20,790,2088,,,
254207902089,,254,20,790,2089,,,
254207902090,,254,20,790,2090,,,
254207902091,No,254,20,790,2091,,,
254207902092,,254,20,790,2092,,,
254207902093,,254,20,790,2093,,,
254207902094,,254,20,790,2094,,,
254207902095,,254,20,790,2095,,,
254207902096,,254,20,790,2096,,,
254207902097,,254,20,790,2097,,,
254207902098,,254,20,790,2098,,,
254207902099,,254,20,790,2099,,,
254207902100,,254,20,790,2100,Yes,,
254207902101,No,254,20,790,2101,,,
254207902102,,254,20,790,2102,,,
254207902103,,254,20,790,2103,,,
